7,a
6,a
6,a
5,a
10,a
8,a
8,b
5,a
5,a
7,b
2,a
6,a
3,a
7,a
8,a
8,a
7,a
7,a
5,a
7,a
6,a
6,a
6,a
7,a
7,a
6,a
6,a
-10,s
3,a
6,a
7,a
6,a
5,s
5,b
5,a
5,a
6,a
4,a
-5,s
8,a
6,a
5,a
5,a
5,a
4,b
7,a
6,a
6,a
9,a
6,a
4,a
6,a
7,a
7,a
5,a
6,a
7,a
6,a
5,a
4,a
7,a
8,a
6,a
6,a
1,a
4,a
6,a
6,a
6,a
6,a
6,a
7,a
6,a
3,a
6,a
7,a
4,a
4,a
7,s
7,a
8,a
8,a
6,a
6,a
6,a
4,a
3,a
5,a
5,a
6,a
7,a
9,a
2,s
7,a
9,a
6,s
6,s
6,a
5,a
6,a
6,a
6,b
0,s
13,s
8,a
7,a
8,a
8,b
5,a
6,a
4,a
6,a
8,a
4,a
8,a
6,s
9,a
6,a
7,a
6,a
7,a
7,a
6,a
7,a
7,a
7,a
9,a
4,a
6,a
7,a
7,a
6,a
7,a
6,a
7,a
4,a
4,a
6,a
3,a
5,a
6,a
7,a
6,a
7,a
8,a
7,a
6,b
5,a
6,a
6,a
3,a
7,b
8,a
6,a
7,b
8,a
6,b
6,a
7,a
7,a
6,a
9,b
4,s
6,a
6,a
7,a
9,a
5,a
4,a
7,a
6,a
7,a
6,a
8,a
9,a
7,a
7,a
6,a
5,a
-11,s
3,a
6,s
6,a
7,a
5,a
6,a
6,a
2,a
7,a
5,a
5,a
5,a
7,a
6,a
6,a
7,b
7,a
6,a
8,a
10,a
5,s
2,a
4,a
6,a
4,a
7,a
9,a
6,a
8,a
4,b
4,a
7,b
6,a
6,a
6,a
8,s
5,a
4,a
8,a
6,a
3,a
4,a
6,a
6,a
6,a
6,a
3,a
4,a
2,a
7,a
6,s
7,a
7,a
8,a
6,a
7,b
9,a
5,a
5,a
4,a
7,a
6,a
7,a
2,a
7,a
4,a
6,a
6,a
5,a
7,a
4,a
7,a
5,a
8,b
10,a
8,a
6,a
8,a
6,a
7,a
7,a
7,a
6,a
6,a
7,b
6,a
6,a
6,a
7,a
6,a
7,a
7,a
7,a
5,a
9,a
7,a
6,a
5,a
3,a
6,a
7,a
4,a
7,a
5,a
7,a
5,a
5,a
8,a
6,a
8,a
8,a
7,a
9,a
9,a
9,s
4,a
9,a
10,a
9,a
7,a
6,a
4,b
6,s
6,a
7,b
4,a
7,a
6,a
0,a
4,a
5,a
6,b
7,a
6,a
6,a
7,a
4,a
6,a
4,a
5,a
7,a
5,a
8,a
6,a
7,a
7,a
4,a
6,b
6,s
6,a
7,a
10,a
4,s
7,a
7,a
4,a
6,s
4,a
4,a
5,a
8,b
8,a
7,a
7,a
9,a
6,a
5,a
3,a
8,a
6,a
5,a
7,a
6,a
7,a
4,b
4,a
6,a
6,a
4,a
6,a
6,a
7,a
-8,a
8,a
6,a
6,a
5,a
7,a
8,a
6,s
13,a
7,a
5,a
6,a
7,a
7,a
7,a
7,s
8,a
10,a
7,a
6,s
8,b
8,a
5,a
7,a
8,a
7,a
10,a
7,a
7,a
8,a
6,a
10,a
7,a
6,a
7,a
8,a
8,a
8,a
6,a
5,b
6,s
9,a
5,a
6,a
3,a
6,a
3,b
1,a
6,a
5,b
6,a
7,b
5,a
6,a
6,a
8,a
6,a
7,a
4,a
9,a
8,a
9,a
7,a
3,b
6,a
6,a
7,a
5,a
7,a
8,a
10,a
10,a
9,a
6,a
8,a
4,a
5,a
6,a
8,a
7,a
7,a
7,a
7,a
7,a
6,a
4,a
5,a
7,a
6,a
6,s
6,a
4,a
6,a
8,a
6,a
6,a
6,a
7,b
4,a
5,a
6,a
7,a
5,a
4,a
7,a
7,a
10,a
6,a
6,a
8,a
7,a
3,a
9,a
4,a
7,a
12,a
11,a
7,a
6,a
5,a
7,a
6,a
7,a
4,b
6,a
6,a
7,a
7,a
7,a
6,a
7,a
3,s
8,a
9,a
6,a
8,a
7,a
6,a
7,a
6,a
3,a
6,a
7,a
4,a
6,a
7,a
6,a
5,a
8,a
8,a
10,a
8,b
7,a
4,a
5,a
6,a
7,a
4,a
8,a
6,a
5,b
8,a
-6,s
6,a
4,a
6,a
8,a
5,a
5,a
4,a
6,a
6,a
8,a
6,a
7,a
6,a
5,a
5,a
8,a
5,a
6,a
7,a
4,a
8,a
7,a
7,a
7,a
6,a
6,b
6,a
3,a
6,a
5,a
7,a
7,a
6,a
4,a
7,a
8,s
7,a
7,a
7,a
6,a
4,a
6,a
7,a
5,a
6,a
8,a
9,a
5,b
6,a
8,a
6,a
8,a
8,a
7,a
5,a
8,s
7,a
6,a
6,a
7,a
6,a
6,a
6,a
7,a
8,b
8,a
6,a
7,a
7,a
6,a
4,a
6,a
6,b
5,a
8,a
5,a
3,a
4,a
12,a
6,a
5,a
7,a
4,a
9,a
9,a
6,a
9,a
6,a
9,a
6,b
7,a
8,a
8,a
6,a
6,a
6,a
4,a
6,a
5,a
7,a
8,a
9,a
5,a
6,s
7,a
5,a
7,a
5,a
5,a
4,a
5,a
7,a
6,a
7,a
7,a
6,a
14,a
7,b
7,a
5,s
5,a
9,a
5,a
5,a
5,a
7,a
7,s
4,a
8,b
8,a
5,b
4,a
7,a
4,a
5,a
7,a
5,a
7,a
7,a
6,a
8,a
6,a
6,b
6,a
11,a
8,a
3,a
7,a
6,a
7,a
8,b
4,a
7,a
6,a
3,a
6,a
4,a
9,a
6,a
9,a
6,a
12,a
7,a
6,a
7,a
7,b
6,a
6,a
11,a
4,a
6,a
10,a
10,a
3,b
8,a
6,a
6,b
10,a
6,a
6,a
5,s
5,a
5,a
7,a
9,a
6,a
3,s
7,a
4,a
16,a
6,a
6,a
5,a
8,a
3,s
5,a
8,a
5,a
5,b
8,a
6,a
7,a
5,a
5,a
7,a
9,a
9,a
5,a
7,a
6,a
7,a
8,a
7,a
3,a
7,a
8,a
7,s
7,a
4,a
3,a
8,a
8,a
-1,a
7,a
7,a
6,a
4,a
5,a
6,s
7,a
4,a
9,a
8,s
8,a
5,a
5,s
6,a
6,a
5,a
5,a
8,a
8,s
6,a
4,a
6,a
9,a
2,a
11,a
6,a
7,a
8,a
4,b
7,a
8,a
8,a
7,a
7,a
6,a
5,s
6,a
8,a
8,a
7,a
5,s
3,a
7,a
5,a
7,a
11,b
8,a
15,a
7,a
4,a
7,a
6,a
7,a
6,a
7,a
4,a
6,a
6,a
8,a
4,a
6,a
9,a
8,a
7,a
6,s
7,a
6,b
10,a
7,a
6,a
4,a
6,a
8,a
5,a
7,a
12,a
3,b
7,a
5,a
8,a
5,a
7,a
8,a
4,a
12,a
14,a
8,a
7,a
7,a
4,a
5,a
7,a
8,a
6,a
8,a
4,a
6,a
7,a
4,a
4,a
5,a
7,a
7,b
3,a
9,a
6,a
6,a
6,a
6,a
4,a
9,a
5,a
7,a
7,a
7,a
8,a
10,a
5,a
7,a
7,b
7,a
6,a
8,a
6,a
5,a
5,a
3,a
6,b
7,s
6,a
7,a
7,a
7,a
6,a
4,a
0,a
6,a
9,a
9,b
6,a
10,a
5,a
8,a
6,a
5,a
6,a
6,a
9,b
7,a
7,a
7,b
6,s
6,a
6,a
4,a
8,a
5,a
7,a
7,a
4,a
6,a
6,a
7,b
7,a
9,a
11,a
6,a
8,a
6,a
5,a
9,a
4,a
4,a
5,a
4,a
7,a
7,a
7,a
8,s
6,a
4,a
5,b
8,b
6,a
7,a
6,a
7,a
6,a
7,a
7,a
7,a
5,a
8,a
8,s
5,a
7,a
6,a
4,a
4,a
7,b
3,a
8,a
7,a
7,a
6,a
5,a
4,a
6,a
6,a
9,a
9,a
3,a
8,a
7,a
7,a
7,a
6,s
7,a
7,a
-45,a
7,a
6,a
4,a
6,a
7,a
11,a
5,a
6,a
5,a
5,a
8,a
6,a
7,a
12,a
6,a
7,a
6,a
5,a
6,a
7,a
6,a
8,a
8,a
8,a
4,a
5,a
6,a
5,a
5,a
10,a
5,a
7,a
7,a
7,a
5,a
7,a
4,a
6,a
9,a
4,a
4,b
6,a
8,a
8,a
2,a
5,a
6,a
9,a
5,a
8,a
7,a
6,a
8,a
9,a
10,a
6,s
11,s
6,a
9,a
8,a
8,a
9,a
-5,a
6,a
4,a
8,a
6,a
6,a
6,a
6,a
7,a
12,a
6,a
7,a
-9,a
7,a
5,a
7,a
5,a
5,a
8,a
6,a
3,a
9,a
12,a
3,a
6,a
4,a
7,a
6,a
6,a
5,a
7,a
7,a
5,a
8,a
8,b
8,a
8,s
8,a
5,a
9,a
5,a
7,a
4,a
6,a
8,s
6,a
5,b
-88,a
7,a
7,a
6,b
5,a
6,a
7,a
6,a
9,b
6,a
4,a
8,b
7,a
6,a
6,a
5,a
3,a
7,a
6,a
5,a
4,a
6,a
6,a
7,a
6,a
7,a
5,a
9,a
6,a
9,a
6,a
5,a
7,a
6,a
9,a
7,a
6,a
9,b
7,a
6,a
5,a
5,a
5,a
8,a
8,a
7,a
10,a
7,a
9,a
4,a
7,a
8,a
7,a
6,a
7,a
6,a
5,a
7,a
8,a
7,a
3,a
7,a
6,b
7,a
7,a
10,b
4,a
7,a
3,a
4,a
4,a
9,s
5,a
7,s
4,a
-88,s
7,a
7,a
7,a
10,a
6,a
6,a
5,a
8,a
5,a
6,b
7,a
9,a
7,a
7,a
4,a
9,s
1,a
7,a
0,s
7,a
4,b
7,a
5,a
8,a
6,a
6,a
4,a
5,a
9,a
6,a
6,a
8,a
4,s
8,a
5,a
11,a
7,a
7,a
5,a
6,a
3,a
6,a
7,a
7,a
6,a
5,a
4,a
8,a
2,a
5,a
7,a
6,a
7,a
8,a
7,a
8,a
7,b
6,a
5,a
8,a
5,a
5,a
7,a
7,a
7,a
6,a
7,a
7,b
7,a
6,s
5,a
8,a
0,a
6,a
5,a
13,a
6,a
8,a
3,a
3,a
5,a
11,a
4,a
6,a
6,a
7,a
7,a
7,a
6,a
7,a
5,a
6,a
6,b
7,a
6,b
6,b
7,a
6,a
6,a
7,a
7,a
7,a
6,a
6,a
7,a
5,a
5,a
7,a
6,a
7,a
7,a
4,a
6,a
6,a
7,a
8,a
10,a
8,a
7,a
8,a
7,a
9,a
10,a
13,a
6,b
10,a
7,a
8,a
7,a
9,a
6,a
6,a
6,a
6,a
7,a
6,a
5,a
7,a
8,a
6,a
3,a
5,a
6,a
8,a
6,a
3,a
9,a
10,a
11,a
5,a
7,a
5,a
7,a
6,a
7,b
6,a
7,a
6,a
5,a
6,a
8,a
4,a
6,a
8,a
7,a
4,a
6,a
5,a
6,s
7,a
10,a
5,a
4,a
4,a
4,a
8,b
6,s
8,a
8,a
5,a
6,a
8,a
-6,s
9,a
10,a
7,a
7,a
7,a
6,a
6,a
7,a
7,a
6,b
7,a
5,a
6,a
6,a
7,a
5,a
4,a
7,a
7,a
5,a
8,a
5,a
7,a
9,b
6,a
7,a
2,a
4,a
9,a
8,b
6,a
4,b
6,a
6,a
5,a
7,a
5,a
7,a
7,a
0,a
7,b
6,a
7,a
4,a
7,a
5,a
7,a
7,a
5,a
7,a
4,a
4,s
6,a
3,a
7,a
5,a
9,a
7,a
6,a
5,a
6,a
9,a
4,a
8,a
6,a
6,a
6,a
6,a
7,a
8,a
4,a
7,a
8,a
4,a
7,a
7,a
6,a
6,a
7,a
4,a
8,a
4,a
6,a
8,a
8,b
8,a
7,a
9,a
6,a
4,a
7,a
7,a
6,a
8,b
9,a
6,a
7,a
8,a
5,a
9,a
7,a
6,a
7,a
8,a
7,a
4,a
5,a
10,a
6,b
7,b
6,a
5,a
6,a
6,a
5,a
9,a
6,a
7,a
8,a
8,a
7,a
7,a
5,a
7,a
9,a
4,a
7,a
9,a
5,a
6,a
2,a
7,b
6,a
10,a
5,a
7,a
0,a
7,a
9,a
5,a
7,b
7,a
7,a
6,a
7,a
7,a
5,a
7,a
6,a
6,a
10,a
4,a
6,a
8,a
7,a
7,a
9,a
6,a
7,a
5,a
11,a
4,a
11,a
7,a
4,a
4,a
7,a
6,a
7,b
7,a
4,a
5,a
9,a
7,s
6,a
7,a
3,a
6,a
7,a
6,a
6,a
10,a
6,a
8,a
8,a
5,a
9,a
4,a
7,a
8,a
6,a
7,a
8,a
9,a
6,a
4,a
6,a
10,b
6,a
9,a
6,a
7,a
6,b
7,a
7,a
6,a
6,a
-75,a
5,a
5,a
6,a
5,a
7,a
7,a
6,a
7,a
7,a
6,a
7,a
9,a
7,a
6,a
3,a
6,a
7,a
7,b
7,a
6,a
6,a
7,a
11,a
6,a
8,a
7,a
6,a
6,a
8,a
6,a
8,a
7,a
6,a
7,a
3,a
8,a
7,s
4,a
4,a
7,a
4,a
6,a
8,s
8,s
7,a
4,a
6,a
4,a
10,a
6,a
7,a
2,a
6,a
8,a
6,a
0,a
7,a
7,a
6,s
4,a
6,a
6,a
6,a
4,b
8,a
8,a
8,a
4,a
6,a
8,a
8,a
4,a
5,a
4,a
7,a
8,s
7,b
6,a
6,a
9,a
7,a
7,a
5,a
7,a
3,a
5,s
6,b
6,a
8,a
6,a
5,a
8,a
7,a
7,a
5,a
8,a
10,a
4,a
5,a
8,s
6,a
6,a
6,a
9,a
7,a
9,a
6,a
6,a
6,a
8,a
5,a
6,a
4,a
5,a
7,a
8,a
4,a
6,a
6,a
8,a
7,a
5,a
7,a
7,a
7,s
3,b
9,a
7,a
3,a
6,a
6,a
6,a
6,a
7,a
9,a
13,b
5,a
7,a
8,a
8,a
10,a
8,a
5,s
5,a
7,a
12,a
9,a
6,a
7,a
6,a
6,a
10,a
7,a
4,a
6,a
4,s
4,a
8,a
13,a
5,a
7,a
8,a
8,a
7,a
6,a
8,a
9,a
7,a
6,b
3,a
4,a
9,a
5,a
6,a
9,a
8,a
6,a
6,a
8,a
9,b
7,a
6,a
7,a
5,a
7,a
7,a
7,a
5,a
2,a
6,a
5,a
7,a
7,a
5,a
10,a
7,a
6,a
6,b
2,b
7,a
4,a
7,a
7,a
6,b
7,a
7,a
7,s
0,a
6,a
11,a
6,a
7,a
2,a
7,a
4,a
7,a
5,a
7,a
6,a
8,a
6,a
5,a
9,a
7,a
12,a
6,a
8,a
7,a
6,a
6,a
5,a
6,a
5,a
6,a
7,a
6,a
6,a
7,s
4,a
5,a
6,a
5,b
6,s
7,a
8,a
4,a
6,a
10,a
5,a
6,b
7,a
-12,a
6,a
6,a
7,a
7,a
7,a
7,a
6,a
7,a
8,a
7,a
5,a
6,a
6,a
9,a
7,a
4,b
6,a
7,a
7,a
8,s
4,a
0,a
4,a
5,a
6,a
5,a
7,a
7,a
7,a
5,a
8,a
8,a
6,a
6,a
7,a
7,a
7,a
9,a
4,a
7,a
7,a
6,a
7,a
9,a
7,a
8,a
4,s
8,a
3,a
7,a
8,a
5,s
8,a
6,a
3,a
6,a
8,a
6,a
7,a
7,a
4,a
8,a
7,a
6,a
6,a
6,a
8,a
8,b
6,a
6,b
8,a
5,a
6,a
6,b
9,a
6,a
7,a
4,a
7,a
7,a
7,a
8,a
5,a
7,a
8,a
6,b
6,a
8,a
7,a
7,a
6,a
6,a
4,a
6,a
6,a
5,a
6,s
7,a
0,a
5,a
6,a
7,a
7,a
7,a
4,a
6,b
7,a
7,a
4,a
7,a
4,a
4,a
6,a
7,a
7,a
9,a
5,a
4,b
6,a
7,a
3,a
0,a
8,a
7,a
5,a
6,a
8,a
5,a
7,a
8,a
4,b
5,a
4,a
9,a
6,a
6,a
7,a
6,a
3,a
7,a
7,a
5,a
7,a
7,a
5,a
10,a
7,a
6,a
7,a
7,a
7,a
6,a
6,a
6,a
6,a
7,a
5,a
6,a
5,a
6,a
6,a
7,a
7,a
8,b
6,s
6,a
5,a
6,a
7,a
7,a
12,a
5,a
2,b
4,a
5,a
6,a
6,a
6,a
7,a
5,a
8,a
8,b
6,a
3,a
7,a
7,a
6,a
5,a
7,a
8,a
8,a
7,a
7,a
7,a
10,a
5,a
4,a
5,a
8,a
7,a
3,a
7,a
9,a
7,a
8,a
7,b
6,a
6,a
9,s
7,a
4,a
5,a
4,a
7,a
5,a
6,a
7,a
7,a
5,s
7,a
7,a
4,a
6,a
7,a
9,a
8,a
8,a
7,a
11,a
6,a
5,a
4,a
6,a
7,a
7,a
6,a
7,a
7,a
7,a
6,a
7,a
4,a
7,a
9,b
2,a
6,a
6,a
5,a
4,a
9,a
7,a
8,a
6,a
9,s
5,a
8,a
7,a
8,b
7,a
4,a
3,a
6,a
5,a
7,a
10,a
12,a
9,a
5,a
6,a
6,a
6,a
7,a
7,b
7,a
-4,s
6,a
6,a
6,a
7,a
1,a
6,a
7,a
10,a
13,a
9,a
7,a
9,a
6,a
7,a
7,a
4,a
7,a
7,a
5,a
7,a
8,a
6,a
4,a
7,s
6,a
9,a
7,a
5,a
4,a
9,a
10,a
8,a
6,a
6,s
6,a
5,a
9,a
6,a
7,a
8,a
7,b
4,a
8,a
4,a
4,a
7,a
7,a
7,b
4,a
9,a
4,a
4,a
8,a
8,a
3,a
7,a
7,a
7,a
6,a
4,a
5,a
5,a
7,a
7,a
6,a
7,a
6,a
4,a
8,a
7,a
7,a
7,a
8,a
8,b
9,a
0,a
4,a
9,a
7,a
1,a
7,a
9,a
2,a
6,a
7,a
6,a
6,b
7,b
7,s
5,a
7,a
6,b
-88,a
7,a
9,a
8,a
4,a
5,a
9,a
7,a
10,a
5,a
7,a
7,a
7,b
4,a
4,a
5,a
8,a
7,a
4,a
6,a
6,a
8,a
6,a
8,a
10,a
7,b
6,a
4,a
5,a
8,a
7,a
7,a
7,b
6,a
7,a
7,a
4,a
6,a
6,a
8,a
6,a
6,a
8,a
6,a
7,a
6,a
7,a
6,a
6,a
9,a
5,a
12,a
7,a
7,a
8,a
9,a
6,a
14,a
8,a
6,a
8,a
7,a
6,a
5,a
7,a
7,a
8,a
7,s
7,a
4,a
5,a
6,a
6,a
5,a
4,a
5,a
4,a
8,a
7,a
6,a
8,a
9,a
8,b
7,a
6,a
7,s
9,a
7,a
8,b
19,a
7,a
8,a
6,a
7,a
7,a
6,b
7,a
6,a
0,a
4,a
10,a
6,a
6,a
7,a
7,a
5,a
8,a
4,a
8,s
9,a
5,a
6,a
4,a
7,a
0,a
6,a
7,a
6,a
7,a
7,a
4,a
7,a
7,a
8,a
7,a
-5,a
3,a
6,a
5,a
6,a
6,a
4,a
9,a
6,a
7,a
8,a
5,a
7,b
6,a
2,a
6,a
10,a
4,a
4,a
5,a
6,a
7,a
4,a
6,a
7,a
7,b
9,a
8,a
6,a
6,a
5,a
5,a
5,a
10,a
8,a
8,a
4,a
5,a
6,a
7,a
6,a
7,a
3,a
8,s
8,a
4,a
3,a
6,a
5,a
4,a
4,a
7,a
6,a
7,a
6,a
4,a
6,a
4,a
4,s
8,a
7,a
7,a
6,a
6,a
6,s
5,a
7,a
6,a
9,a
6,s
7,a
7,a
7,a
6,a
2,a
6,a
7,a
7,a
8,a
6,a
6,a
6,b
7,a
4,a
13,a
6,a
6,a
7,a
6,a
7,a
6,a
6,a
9,a
7,a
4,a
6,a
6,a
8,a
7,a
7,a
6,a
3,a
7,a
6,a
4,a
5,a
6,a
5,a
7,a
6,a
7,b
6,a
1,b
7,a
5,a
6,a
7,a
5,a
6,b
5,a
7,a
5,a
5,a
5,a
4,a
7,a
7,a
7,a
10,a
5,a
6,a
4,a
7,a
6,a
7,a
8,a
6,a
2,b
3,s
7,a
6,a
6,a
4,a
7,a
5,a
7,a
7,a
5,a
-2,a
7,a
6,a
6,a
7,a
9,a
4,a
7,a
6,a
8,a
8,a
6,b
7,b
7,a
5,a
7,a
8,a
7,a
8,a
7,a
8,a
5,a
7,a
5,a
5,a
3,a
5,a
10,a
7,a
7,a
5,a
6,a
9,a
8,a
7,a
6,a
8,a
5,a
7,a
6,b
5,a
5,a
5,a
6,a
8,a
6,a
7,a
5,a
5,a
5,a
6,a
7,a
4,a
8,a
6,a
5,a
8,a
6,a
7,a
6,a
4,a
5,a
8,a
6,a
7,a
5,a
7,a
6,s
7,a
6,a
6,a
6,a
7,a
8,b
6,a
3,a
9,a
5,a
8,a
4,a
10,a
3,a
6,a
4,s
4,a
6,a
6,a
9,a
-2,a
6,s
6,a
10,a
7,a
7,a
6,a
8,a
7,a
5,a
8,a
7,a
9,a
3,a
9,a
5,a
7,a
7,a
7,a
4,a
9,a
7,a
4,a
0,a
7,a
7,a
14,a
10,a
3,a
7,a
7,a
4,a
6,a
6,a
6,a
17,a
6,a
5,a
7,a
5,a
4,a
6,a
8,a
6,a
7,b
6,a
7,a
7,a
5,a
8,a
8,a
6,a
6,a
7,a
5,s
7,a
8,a
7,a
7,a
5,a
5,b
6,a
5,a
8,a
8,a
6,a
6,a
6,a
6,a
6,a
8,a
3,a
7,a
5,a
10,s
8,a
6,a
8,a
7,s
8,a
6,a
6,a
7,a
4,a
7,a
6,a
4,a
9,a
9,a
6,a
4,a
8,a
6,a
5,b
7,a
5,a
6,a
6,a
6,a
6,a
4,a
4,a
5,a
6,a
7,a
6,a
7,a
7,a
8,a
10,b
5,a
6,a
3,a
7,a
3,a
7,a
6,a
8,a
6,a
7,a
6,a
6,a
6,a
7,a
3,a
8,a
4,a
6,a
7,a
5,a
5,a
7,a
7,a
8,a
6,a
6,a
5,a
7,s
7,a
4,a
8,a
7,a
7,a
4,a
1,a
7,a
7,b
3,a
3,a
4,a
6,a
7,s
8,a
5,a
8,a
7,a
8,a
6,a
7,a
6,a
5,a
5,a
7,a
5,a
6,s
9,a
6,b
0,a
6,a
7,a
7,a
6,a
7,a
6,a
6,a
6,a
7,a
6,a
7,b
7,a
6,a
6,a
12,a
7,a
7,a
9,b
4,a
6,a
9,a
6,a
3,a
6,a
11,a
6,a
7,a
4,a
4,a
7,a
7,a
6,b
7,b
8,a
9,a
8,a
-6,a
6,b
6,a
7,a
8,a
9,a
6,b
7,a
3,a
5,a
7,a
4,a
7,a
3,a
6,a
6,a
8,b
7,a
7,a
5,a
8,a
6,a
3,a
7,a
7,a
7,a
7,a
1,s
8,a
6,a
5,a
7,a
8,b
4,a
6,a
4,a
5,a
3,b
8,s
8,a
7,a
6,a
7,a
6,a
6,a
6,a
10,a
8,a
6,a
10,a
5,a
6,a
7,a
7,a
2,a
5,a
7,b
4,a
7,a
6,a
5,a
5,a
11,a
4,a
7,a
6,a
5,a
7,a
4,b
6,a
8,a
7,a
7,b
6,a
7,b
7,a
7,a
6,a
7,a
9,a
7,a
7,a
8,a
6,a
5,a
7,a
4,a
7,a
5,a
13,a
7,a
5,a
8,a
4,a
8,a
9,a
7,a
8,a
9,a
7,a
5,a
5,a
8,a
5,a
7,a
8,a
7,a
5,a
6,a
5,a
6,a
5,a
8,a
6,a
8,a
12,a
9,a
7,a
6,a
8,a
6,a
7,a
7,a
6,a
8,a
6,a
7,a
4,a
6,a
8,a
7,a
8,a
5,a
6,a
6,a
6,a
9,a
4,a
8,a
7,a
4,a
5,a
7,a
6,a
7,a
5,a
6,a
1,a
5,a
7,a
3,a
6,a
6,a
1,a
8,a
6,a
6,a
6,b
7,a
3,a
8,a
8,a
7,a
7,a
6,a
6,a
4,a
-2,a
5,a
8,a
6,a
7,b
7,a
6,a
4,a
8,s
8,a
6,a
7,a
6,a
4,a
6,a
6,a
7,a
8,a
6,a
7,a
9,a
7,a
9,a
6,a
5,a
6,a
8,a
6,a
6,a
3,a
6,a
8,a
6,a
7,a
8,a
6,a
6,a
9,a
6,a
3,a
7,a
5,a
5,a
9,a
9,a
8,a
8,a
7,a
4,a
4,a
5,a
6,a
7,a
4,a
8,a
6,a
5,a
6,a
6,a
7,a
7,a
4,a
3,b
8,a
5,a
7,a
9,a
6,a
4,a
3,s
9,a
4,a
0,a
6,a
7,a
7,a
7,a
6,a
7,a
7,a
5,a
4,a
7,a
3,a
4,a
3,a
4,a
6,a
7,a
5,a
7,a
5,a
10,s
7,s
7,a
7,a
7,a
6,a
6,a
8,s
7,a
5,a
7,a
7,a
4,a
6,a
9,a
6,a
13,a
6,a
6,a
7,a
6,a
6,a
7,b
7,a
7,a
2,a
6,a
6,a
6,a
6,a
10,a
7,a
6,a
5,a
8,s
7,a
9,a
7,a
6,a
7,a
7,a
4,a
8,s
6,a
7,s
7,a
7,a
7,a
3,a
3,a
8,a
6,a
7,a
6,a
6,a
9,a
6,a
6,a
3,a
7,a
8,a
5,b
8,a
5,b
7,a
6,a
9,a
7,a
6,a
7,a
8,a
7,a
7,a
6,a
6,a
7,a
6,a
4,a
6,a
6,a
6,a
7,a
4,a
5,a
7,a
7,a
7,a
6,a
3,a
8,a
8,a
4,a
10,a
8,b
6,a
6,a
8,a
6,a
7,a
5,a
10,a
9,a
7,a
6,a
6,a
7,a
6,a
4,b
8,s
4,a
5,a
7,a
5,a
6,a
7,a
7,a
6,a
5,a
7,a
6,a
8,a
5,s
9,a
8,a
7,a
5,a
4,a
7,a
7,a
5,a
7,a
5,a
3,a
8,a
5,a
5,a
5,a
6,a
7,b
4,a
7,a
8,a
4,a
7,a
4,a
7,a
4,a
10,s
6,s
7,a
6,a
6,a
8,a
4,a
6,a
5,a
6,a
9,a
8,a
4,a
5,a
6,a
6,a
7,a
5,a
7,a
7,a
8,a
-1,a
8,a
9,a
6,s
7,a
9,a
9,a
7,a
4,a
6,a
4,s
7,a
6,a
7,a
5,a
6,a
7,a
6,a
6,a
7,a
6,a
6,a
6,a
8,a
6,a
3,a
4,a
6,s
5,a
1,a
7,a
7,a
4,b
8,a
6,a
7,a
9,a
6,a
11,a
6,a
5,a
6,a
3,a
6,a
7,a
5,a
10,a
4,b
5,a
7,a
7,a
7,a
5,a
6,a
9,a
6,a
7,a
5,a
4,a
10,a
6,a
7,a
7,a
7,a
7,a
8,a
7,a
6,a
10,a
6,s
8,a
5,a
6,a
6,a
6,a
3,a
6,a
6,a
7,a
7,a
7,b
9,a
6,a
8,a
6,a
3,s
6,a
6,a
8,a
7,b
8,a
7,a
8,a
5,a
6,a
5,a
4,a
5,a
8,a
6,a
5,a
4,a
4,a
6,a
5,a
2,a
3,a
7,b
7,a
7,a
8,a
6,a
7,a
4,a
5,a
2,b
5,a
9,a
8,a
7,a
5,a
7,a
7,b
6,a
7,a
7,a
8,a
9,a
8,a
6,a
5,a
6,a
8,a
7,a
8,s
5,a
10,a
6,a
7,a
5,a
6,a
7,a
6,a
6,a
6,a
8,a
9,a
6,a
5,b
5,a
7,a
7,a
4,a
7,a
3,a
6,a
4,a
5,a
7,a
7,a
6,a
4,a
6,a
7,a
6,a
7,a
8,a
7,a
9,a
5,a
7,a
4,a
6,s
4,a
6,a
5,a
5,a
7,a
10,a
7,a
10,a
8,b
6,a
6,a
7,a
7,a
7,a
9,a
6,a
6,a
2,a
4,a
6,s
3,a
6,a
6,a
8,a
6,a
8,a
6,a
4,a
6,a
4,a
7,a
-1,a
7,a
7,a
6,a
8,a
5,a
5,b
7,a
7,a
9,a
6,a
7,a
7,a
6,a
3,a
9,b
7,a
7,a
6,a
6,a
3,a
7,a
8,a
8,a
5,b
9,a
6,a
5,a
6,a
6,b
7,b
5,a
3,a
10,a
7,a
6,a
7,a
3,a
7,b
7,a
8,a
7,a
6,a
7,a
6,a
5,a
6,a
4,a
6,a
8,a
11,a
10,a
6,a
5,a
4,a
10,a
7,a
7,b
6,a
4,a
12,a
5,a
4,a
4,a
6,a
6,b
6,a
7,b
4,a
7,a
7,a
8,a
9,b
6,a
4,a
5,a
4,a
4,a
6,a
5,a
7,a
3,a
4,a
7,a
6,a
5,a
4,a
5,a
5,a
6,a
8,a
7,b
8,a
6,a
5,a
8,a
4,a
7,s
8,a
6,a
6,a
7,a
7,a
6,a
4,a
7,a
6,a
7,a
5,a
6,a
6,a
6,a
4,a
4,a
6,b
5,a
6,a
7,a
8,a
6,a
7,a
7,a
3,a
9,a
4,a
4,a
7,a
7,a
7,a
6,a
7,a
-69,s
4,a
7,a
5,a
